nombre,cue,distrito,sector,nivel,modalidad
ESCUELA ESPECIAL Nº501,606052,Villarino,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº502 ""AMELIA DEHENEN""",610863,Villarino,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº502 ""AMELIA DEHENEN""",610863,Villarino,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº502 ""AMELIA DEHENEN""",610863,Villarino,Estatal,Formación Integral,Modalidad Especial
CENTRO DE ADULTOS Nº709/01,603807,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº711/10,607825,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº713/07,611346,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº714/01,603807,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº715/12,608243,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº716/03,602129,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº722/07,611346,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº727/12,608243,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº728/12,608243,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº701,603807,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº703 ""COMBATE DE SAN LORENZO""",602129,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº707,611346,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº710,607825,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº712,608243,Lanús,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE EDUCACIÓN ARTÍSTICA Nº1,615204,Ensenada,Estatal,Cursos y Talleres,Modalidad Artística
CENTRO DE ADULTOS Nº703,601429,Ensenada,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº704,607128,Ensenada,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº707/01,607115,Ensenada,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº708/01,607115,Ensenada,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""HIPOLITO BOUCHARD""",607115,Ensenada,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""D'AMELIO""",607124,Ensenada,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""D'AMELIO""",607124,Ensenada,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""D'AMELIO""",607124,Ensenada,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA DE ADULTOS Nº701 ""FRANCISCO P. MORENO""",605450,San Cayetano,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""ANA SILVEIRA DE DI FRANCESCO""",605459,San Cayetano,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ANA SILVEIRA DE DI FRANCESCO""",605459,San Cayetano,Estatal,"Residencia Laboral,Pasantias, Artística",Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ANA SILVEIRA DE DI FRANCESCO""",605459,San Cayetano,Estatal,Formación Profesional,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ANA SILVEIRA DE DI FRANCESCO""",605459,San Cayetano,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ANA SILVEIRA DE DI FRANCESCO""",605459,San Cayetano,Estatal,Formación Integral,Modalidad Especial
"CENTRO DE EDUCACION FISICA Nº21 ""CIUDAD DE SAN CAYETANO""",616414,San Cayetano,Estatal,Educación Física (C.E.F.),Educación Física
INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº65,611907,San Cayetano,Estatal,Nivel Superior (**),Educación Común
"JARDÍN DE INFANTES Nº901 ""FEDERICO FROEBEL""",605460,San Cayetano,Estatal,Nivel Inicial,Educación Común
CENTRO DE ADULTOS Nº703/07,613902,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº704,613714,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706/01,610656,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº709/01,610656,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº710/07,613902,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº711/08,613716,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº712/5,613714,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº713/1,610656,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""ALMIRANTE GUILLERMO BROWN""",610656,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº702 ""PEDRO B. PALACIO""",601502,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº705,613714,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº707,613902,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº708,613716,Escobar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE EDUCACIÓN ARTÍSTICA Nº1,616711,Tres de Febrero,Estatal,Cursos y Talleres,Modalidad Artística
CENTRO DE ADULTOS Nº705/04,602948,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº707/01,613718,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº708/01,613718,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº709/03,611416,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº710/04,602948,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº712/01,613718,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº713/02,606722,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""CAP. DE FRAG. HECTOR R. RATTO""",613718,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº702,606722,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº703 ""FELIPE PEREYRA DE LUCENA""",611416,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE ADULTOS Nº704,602948,Tres de Febrero,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS N°701,613720,Hipólito Yrigoyen,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""PINCELES DE TERNURA""",607114,Hipólito Yrigoyen,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""PINCELES DE TERNURA""",607114,Hipólito Yrigoyen,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""PINCELES DE TERNURA""",607114,Hipólito Yrigoyen,Estatal,Nivel Primario,Modalidad Especial
C.E.A.T. Nº1,615213,Hipólito Yrigoyen,Estatal,Nivel Inicial,Modalidad Especial
CENTRO DE EDUCACION FÍSICA Nº117,616416,Hipólito Yrigoyen,Estatal,Educación Física (C.E.F.),Educación Física
"JARDÍN DE INFANTES Nº901 ""ALFONSINA STORNI""",607113,Hipólito Yrigoyen,Estatal,Nivel Inicial,Educación Común
"CENTRO DE ADULTOS Nº704/01 ""MIGUEL BENANCIO SÁNCHEZ""",610597,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº705/01 ""BLANCA ORTÍZ DE MURUA""",610597,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº708/03 ""JOSE""PEPE"" BIONDI""",609874,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº709/07 ""JORGE LUIS BORGES""",606804,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE EDUCACION DE ADULTOS Nº710 ""EVA PERÓN""",611672,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº711/07 ""CESAR BUSTILLO""",606804,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº712/03 ""ALFONSINA STORNI""",609874,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº713/03 ""DR. RENÉ FAVALORO""",609874,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº714/06 ""ERNESTO GUEVARA""",610151,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº715/07 ""GREGORIO SERVENTI""",606804,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº717/06 ""ROSARIO VERA PEÑALOZA""",610151,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"CENTRO DE ADULTOS Nº718/06 ""MARTÍN MIGUEL DE GÜEMES""",610151,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""CORONEL DE MARINA TOMAS ESPORA""",610597,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº702 ""TRABAJADOR MARÍTIMO""",611672,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº703 ""MADRE TERESA DE CALCUTA""",609874,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº706 ""PAULO FREIRE""",610151,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº707 (YFP) ""JUAN MANTOVANI""",606804,Berazategui,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº703,611788,Salliqueló,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA ESPECIAL Nº501,611789,Salliqueló,Estatal,Formación Integral,Modalidad Especial
ESCUELA ESPECIAL Nº501,611789,Salliqueló,Estatal,Nivel Inicial,Modalidad Especial
ESCUELA ESPECIAL Nº501,611789,Salliqueló,Estatal,Nivel Primario,Modalidad Especial
"CENTRO DE EDUCACION FISICA Nº15 ""JUAN CARLOS RUIZ""",616418,Salliqueló,Estatal,Educación Física (C.E.F.),Educación Física
ANEXO DEL CENTRO DE EDUCACION FÍSICA Nº15,616419,Salliqueló,Estatal,Educación Física (C.E.F.),Educación Física
INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº146,613758,Salliqueló,Estatal,Nivel Superior (**),Educación Común
CENTRO DE ADULTOS Nº701,602167,Capitán Sarmiento,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""ALFONSINA STORNI""",607980,Capitán Sarmiento,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ALFONSINA STORNI""",607980,Capitán Sarmiento,Estatal,Formación Profesional,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ALFONSINA STORNI""",607980,Capitán Sarmiento,Estatal,"Residencia Laboral,Pasantias, Artística",Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ALFONSINA STORNI""",607980,Capitán Sarmiento,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""ALFONSINA STORNI""",607980,Capitán Sarmiento,Estatal,Formación Integral,Modalidad Especial
INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TÉCNICA Nº138,607978,Capitán Sarmiento,Estatal,Nivel Superior (**),Educación Común
"JARDÍN DE INFANTES Nº901 ""MARTÍN MIGUEL DE GÜEMES""",607976,Capitán Sarmiento,Estatal,Nivel Inicial,Educación Común
"JARDÍN DE INFANTES Nº902 ""PROF. JEAN PIAGET""",611779,Capitán Sarmiento,Estatal,Nivel Inicial,Educación Común
CENTRO DE ADULTOS Nº704/03,607890,La Costa,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº705,602479,La Costa,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº706/01,611940,La Costa,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº707/03,607890,La Costa,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº708/03,607890,La Costa,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""REMEDIOS DE ESCALADA""",611940,La Costa,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº702,608268,La Costa,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº703 ""MALVINAS ARGENTINAS""",607890,La Costa,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""CIRILO LUS""",601987,La Costa,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""CIRILO LUS""",601987,La Costa,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""CIRILO LUS""",601987,La Costa,Estatal,Formación Integral,Modalidad Especial
ESCUELA DE ADULTOS Nº701,605507,Pinamar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº702,605507,Pinamar,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA ESPECIAL Nº501,611975,Pinamar,Estatal,Nivel Inicial,Modalidad Especial
ESCUELA ESPECIAL Nº501,611975,Pinamar,Estatal,Nivel Primario,Modalidad Especial
ESCUELA ESPECIAL Nº501,611975,Pinamar,Estatal,Formación Integral,Modalidad Especial
ESCUELA ESPECIAL Nº501,611975,Pinamar,Estatal,"Residencia Laboral,Pasantias, Artística",Modalidad Especial
CENTRO DE EDUCACION FÍSICA Nº87,616420,Pinamar,Estatal,Educación Física (C.E.F.),Educación Física
"INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº171 ""G.MISTRAL""",611974,Pinamar,Estatal,Nivel Superior (**),Modalidad Técnico Profesional
JARDÍN DE INFANTES Nº901,605506,Pinamar,Estatal,Nivel Inicial,Educación Común
CENTRO DE ADULTOS Nº702/01,613151,Villa Gesell,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
CENTRO DE ADULTOS Nº703/01,613151,Villa Gesell,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA DE ADULTOS Nº701 ""BENJAMIN ZUBIAURRE""",613151,Villa Gesell,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
ESCUELA ESPECIAL Nº501,609676,Villa Gesell,Estatal,Formación Integral,Modalidad Especial
ESCUELA ESPECIAL Nº501,609676,Villa Gesell,Estatal,Nivel Primario,Modalidad Especial
ESCUELA ESPECIAL Nº501,609676,Villa Gesell,Estatal,Nivel Inicial,Modalidad Especial
ESCUELA ESPECIAL Nº501,609676,Villa Gesell,Estatal,"Residencia Laboral,Pasantias, Artística",Modalidad Especial
JARDÍN DE INFANTES Nº901,609674,Villa Gesell,Estatal,Nivel Inicial,Educación Común
JARDÍN DE INFANTES Nº902,609675,Villa Gesell,Estatal,Nivel Inicial,Educación Común
JARDÍN DE INFANTES Nº903,606298,Villa Gesell,Estatal,Nivel Inicial,Educación Común
"CENTRO DE EDUCACION DE ADULTOS Nº701 ""FLORENTINO AMEGHINO""",606404,Monte Hermoso,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""CAROLINA TOBAR GARCIA""",606405,Monte Hermoso,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""CAROLINA TOBAR GARCIA""",606405,Monte Hermoso,Estatal,Nivel Inicial,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""CAROLINA TOBAR GARCIA""",606405,Monte Hermoso,Estatal,Formación Integral,Modalidad Especial
"JARDÍN DE INFANTES Nº901 ""MARIQUITA SANCHEZ""",613922,Monte Hermoso,Estatal,Nivel Inicial,Educación Común
"JARDÍN DE INFANTES Nº902 ""CRUCERO GENERAL BELGRANO""",612618,Monte Hermoso,Estatal,Nivel Inicial,Educación Común
"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""ING. ESTEBAN DUFAUR""",606402,Monte Hermoso,Estatal,Nivel Secundario,Educación Común
"CENTRO DE ADULTOS Nº701 ""VICENTE LOPEZ Y PLANES""",613152,Tres Lomas,Estatal,Nivel Primario,Modalidad de Jóvenes y Adultos
"ESCUELA ESPECIAL Nº501 ""EVA EDITH VALDEZ""",610196,Tres Lomas,Estatal,Formación Integral,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""EVA EDITH VALDEZ""",610196,Tres Lomas,Estatal,Nivel Primario,Modalidad Especial
"ESCUELA ESPECIAL Nº501 ""EVA EDITH VALDEZ""",610196,Tres Lomas,Estatal,Nivel Inicial,Modalidad Especial
CENTRO DE EDUCACION FÍSICA Nº48,616421,Tres Lomas,Estatal,Educación Física (C.E.F.),Educación Física
"JARDÍN DE INFANTES Nº901 ""TAMBORCILLO DE TACUARI""",603879,Tres Lomas,Estatal,Nivel Inicial,Educación Común
"JARDÍN DE INFANTES Nº902 ""MARIQUITA SANCHEZ DE THOMPSON""",603882,Tres Lomas,Estatal,Nivel Inicial,Educación Común
